date,predicted_index,real_price,regime_probability,simn,mn_ore,chn_electricity,met_coal,dry_bulk_freight,steel_etf,usd_inr,pick
2027-10-01,105.1119,113.713,0.2128,86287.02414412606,624.7277206743017,863.3926814216745,100.0,100.0,73.48876083311076,95.77723108101357,97.46407830753624
2027-10-08,104.0319,112.5447,0.2122,81803.5612726301,631.9252297338729,836.4335950265804,100.0,100.0,78.3971874444513,96.07062471297733,98.81895550374712
2027-10-15,105.5191,114.1536,0.2115,76187.33684763152,649.7161137258038,821.5605216513912,100.0,100.0,80.79983457537155,95.70235724244851,91.44681395023565
2027-10-22,106.2349,114.928,0.211,75821.6723366169,633.169103261232,771.1414077849269,100.0,100.0,85.74799564839152,95.45222370787494,90.87982270424845
2027-10-29,105.6248,114.2679,0.2104,75266.61974634386,628.113368509565,772.3773227640603,100.0,100.0,85.18180707395321,94.93176283013744,92.0654862566039
2027-11-05,105.6093,114.2512,0.2099,79048.82325430411,615.793573132185,827.6603710819717,100.0,100.0,82.88685058161194,95.56188756476735,85.86997115839681
2027-11-12,106.3281,115.0287,0.2094,88979.96792062398,606.8565899714387,833.7127049929893,100.0,100.0,81.46817587861572,94.73656414938701,87.94276827893356
2027-11-19,109.2932,118.2365,0.2089,85588.4714483753,617.2231212340424,872.7276168698628,100.0,100.0,89.21176512828698,92.87245887283996,85.40833636103577
2027-11-26,108.5585,117.4417,0.2085,90174.6927254,610.6516860786121,877.6114458972834,100.0,100.0,86.41280321940418,92.74915811730494,76.35306246478157
2027-12-03,110.8167,119.8847,0.2081,86292.68065493807,588.1529477086805,886.7819873252063,100.0,100.0,86.54460215841121,92.28569732234948,82.14836913306993
2027-12-10,108.7255,117.6224,0.2077,89122.96264160272,592.342251602786,874.5589007036192,100.0,100.0,86.4714247409366,92.70251542296155,83.49385351646775
2027-12-17,109.9545,118.952,0.2073,83409.57095220825,593.7911210154833,866.1238430915182,100.0,100.0,85.7773875289056,93.04451607353514,84.50891537150974
2027-12-24,109.7063,118.6834,0.2069,85618.30554880216,566.6840081642354,835.8907476423983,100.0,100.0,82.88129994382882,93.94434891538721,85.79665210593068
2027-12-31,109.0143,117.9348,0.2066,92371.50498728993,555.5683127927225,875.9428041793319,100.0,100.0,85.65269830646864,94.62763998863448,83.91689228282456
2028-01-07,108.1048,116.9508,0.2062,96894.91736598138,571.405040935311,882.419484409377,100.0,100.0,89.96695779427351,94.74939774601539,81.29527151066733
2028-01-14,108.7966,117.6993,0.2059,99209.07417884452,578.0937633320342,948.9704372032884,100.0,100.0,89.69255783848898,94.78682519029874,83.55021023100801
2028-01-21,109.6984,118.6748,0.2056,91449.32845921672,567.476228404759,1003.390279499922,100.0,100.0,93.25278225988659,95.60122245108278,91.32897158586434
2028-01-28,106.2047,114.8953,0.2053,82462.52935065934,575.9075167506526,968.3256347533545,100.0,100.0,97.49030093486624,96.08909144627663,87.24953703641151
2028-02-04,106.4654,115.1773,0.2051,81196.33454469142,569.0447738521148,960.8432480027062,100.0,100.0,97.28884370093846,95.95099851024452,86.24739341899969
2028-02-11,105.3251,113.9437,0.2048,83584.79984689663,579.0167170917513,976.3328794025083,100.0,100.0,99.8013910441504,95.28660832271262,86.58246434014775
2028-02-18,105.3843,114.0077,0.2046,77980.78764500846,574.232155081977,989.2737626810637,100.0,100.0,95.43320867016295,95.79818279996435,78.71591894647044
2028-02-25,106.1497,114.8357,0.2044,80424.60556853251,571.890315329552,1021.6150350664942,100.0,100.0,85.34239084798071,95.50254166203386,78.37031179151055
2028-03-03,105.587,114.227,0.2041,78045.27317742772,568.7788561983008,1061.2709973054127,100.0,100.0,84.20848606983988,96.44018936427625,76.90530897219396
2028-03-10,104.1456,112.6677,0.2039,80434.76692374064,562.3247863321691,1024.819951321678,100.0,100.0,81.99567521937296,96.04974849588237,73.49472256579898
2028-03-17,104.7898,113.3646,0.2037,85174.08136662055,566.5035925579623,1051.6393395121831,100.0,100.0,88.99119962597385,94.59270230826267,79.52059887311309
2028-03-24,106.6647,115.3929,0.2035,89636.48708270778,566.450903239148,1022.6342870181005,100.0,100.0,89.8051988304267,94.99238082068837,78.94195904492976
2028-03-31,104.9421,113.5294,0.2034,89194.0247235457,581.9602336107819,1056.9918243131872,100.0,100.0,89.00037140489249,94.90888547000324,76.03896562677417
2028-04-07,104.7024,113.27,0.2032,85734.8188051374,597.6256149755573,1024.418722880684,100.0,100.0,91.48921062751451,95.61583259567098,76.5187608163031
2028-04-14,104.9059,113.4902,0.203,92634.8354801741,599.0515083004086,1052.9476156135959,100.0,100.0,92.49626478077101,95.92353903534939,72.42098872277336
