date,predicted_index,real_price,regime_probability,simn,mn_ore,chn_electricity,met_coal,dry_bulk_freight,steel_etf,usd_inr,pick
2026-12-11,115.1883,164.5567,0.2864,138212.68927770734,720.8325952231677,1430.1730150979204,100.0,100.0,121.79620377530823,97.34004477331366,85.41659068352845
2026-12-18,114.1184,163.0283,0.2821,139933.29881186705,709.3179985128545,1379.9843005907542,100.0,100.0,124.49279866372137,97.55427132024538,84.95220535529671
2026-12-25,113.2154,161.7383,0.278,158626.5257128043,703.7001365058874,1382.9389411698835,100.0,100.0,126.75050501109772,98.25084055359888,87.14992871580641
2027-01-01,114.4183,163.4568,0.2741,164649.70458574127,725.8402062722818,1381.2429526400617,100.0,100.0,137.44390158218823,97.56343653508584,84.97127480435908
2027-01-08,115.9272,165.6124,0.2704,149944.0586560371,724.6599919724702,1327.8579191905892,100.0,100.0,132.25150995226642,97.32849133720771,82.40138245672925
2027-01-15,115.7145,165.3086,0.2669,149201.12451283794,740.7884759202947,1372.8564389099954,100.0,100.0,132.73471184515728,98.48625969375279,82.51219495302747
2027-01-22,114.393,163.4206,0.2635,136022.37110773168,744.0336057165722,1356.0117401986988,100.0,100.0,121.12488024758086,99.65019331618976,82.53120411269823
2027-01-29,114.0354,162.9097,0.2603,134618.04644046168,744.435480089983,1361.4141343321876,100.0,100.0,121.57948581549385,98.59896394684017,88.59598685667676
2027-02-05,114.5393,163.6297,0.2573,149823.89248690367,742.1036240866348,1370.8487957132406,100.0,100.0,120.19364667754786,99.14361682381032,86.30285290928737
2027-02-12,114.5616,163.6615,0.2545,147265.39781697982,775.2144841679205,1439.4692988994711,100.0,100.0,115.98726793699912,99.60337309635969,86.12853930077405
2027-02-19,115.0815,164.4042,0.2517,150737.99983226394,778.3564283299241,1344.6327357946852,100.0,100.0,114.82648435474795,99.12966651208575,92.91466032095252
2027-02-26,114.1047,163.0088,0.2492,160297.53432587013,768.3869722688153,1329.688382164561,100.0,100.0,109.46073085892915,98.33551020002096,91.29564466010363
2027-03-05,113.708,162.4421,0.2467,160442.42434365404,799.138760282233,1369.0519518752176,100.0,100.0,116.5822951375217,98.03003304217046,88.9697900831863
2027-03-12,114.2505,163.217,0.2444,153274.51413338262,799.3075045319492,1342.2758231421299,100.0,100.0,128.01616649243306,98.0142334999707,92.08468370116927
2027-03-19,114.0018,162.8618,0.2421,143545.34320868875,783.7749930419378,1308.245595542637,100.0,100.0,122.79954948017343,98.37092240461914,89.77406480816819
2027-03-26,114.8666,164.0972,0.24,142996.5204937816,786.4921060351978,1327.481396834766,100.0,100.0,134.19014619530572,98.53421960593741,93.4682110521454
2027-04-02,114.949,164.2149,0.238,139004.78117457713,768.0920116426786,1334.4862973679215,100.0,100.0,140.40160061064125,99.26967298859998,105.42221727716704
2027-04-09,113.5924,162.2769,0.2361,142683.6340165328,754.2304136562806,1290.7642353228762,100.0,100.0,142.91015963448802,99.59659553668479,108.74840927777274
2027-04-16,114.22,163.1734,0.2343,142340.6916946063,752.5102703817957,1354.6300527530182,100.0,100.0,140.8706001687301,100.27990726165788,103.81864346840973
2027-04-23,114.7505,163.9314,0.2326,142202.84864387315,754.7653256263885,1338.464444572891,100.0,100.0,139.7302132815219,101.5946402633889,97.87000030597841
2027-04-30,113.242,161.7762,0.231,143391.24463716018,784.4717298984473,1311.3121309357773,100.0,100.0,132.76338807565023,102.90974102707447,101.9349996352298
2027-05-07,115.0105,164.3028,0.2294,140916.00728713014,776.1991806565483,1314.7712686885554,100.0,100.0,145.0128774214457,103.44170906284432,107.08525886758171
2027-05-14,115.7664,165.3827,0.228,127701.70414620872,761.5019903062026,1397.5494948443234,100.0,100.0,150.68077689440503,105.35696186600326,103.049387382627
2027-05-21,114.6272,163.7552,0.2266,125767.83142721611,750.5864569512103,1360.4100733193138,100.0,100.0,159.7815107395619,104.6628995697626,103.05269956288625
2027-05-28,113.8208,162.6032,0.2252,125130.03955295486,760.0552698859486,1440.4919222057335,100.0,100.0,171.04352076582657,104.83922023761167,104.58540530848488
2027-06-04,114.6995,163.8585,0.224,120856.16200861927,777.0882048887045,1496.9425511115753,100.0,100.0,169.0351745871254,104.28053023802941,110.50480854103179
2027-06-11,114.7063,163.8682,0.2228,116653.93872005751,760.837333086497,1484.2994250487448,100.0,100.0,163.7576642431369,105.14430427336511,102.86707244029283
2027-06-18,113.1921,161.7051,0.2216,122594.54411048743,750.5851120359139,1577.764187792066,100.0,100.0,161.64618248448713,102.99603726191415,112.98823212304815
2027-06-25,115.104,164.4364,0.2206,109696.71179587097,762.1446752625684,1663.2313733918422,100.0,100.0,162.02718732438265,102.38550734196195,111.55580593762517
2027-07-02,114.5851,163.695,0.2195,115922.37381221435,788.9457360770946,1710.7981914049756,100.0,100.0,158.9975636528798,102.70142389570815,114.75884504853792
2027-07-09,114.7388,163.9146,0.2185,126710.81048542897,814.6908905188243,1609.0299975723765,100.0,100.0,162.04951527275102,103.76146382576165,125.30071184118147
2027-07-16,115.0463,164.354,0.2176,126494.62889746354,786.1221378921986,1629.4961202237582,100.0,100.0,165.32002090141174,104.9685645693708,113.47049308650116
2027-07-23,114.964,164.2363,0.2167,126366.57689542581,790.6140674969861,1597.741838075469,100.0,100.0,170.3768194229873,103.53613463069293,113.73268683259906
2027-07-30,114.12,163.0306,0.2159,122278.03930490887,806.3409428261716,1575.195993114937,100.0,100.0,162.12429227823415,102.67201942295873,109.28463235466161
2027-08-06,115.0044,164.2941,0.2151,122324.22016351912,801.0308043875845,1640.1208721313512,100.0,100.0,162.52155771956146,102.69091798000996,104.09371861719116
2027-08-13,113.4614,162.0897,0.2144,121534.94960683811,811.2124931209561,1588.9125916517228,100.0,100.0,162.77776350373603,101.86943701194016,103.14338657735884
2027-08-20,114.455,163.5092,0.2136,127924.77412447378,810.7968625541828,1631.100879980629,100.0,100.0,160.37388401404397,102.27435169723313,103.93409047529775
2027-08-27,114.8332,164.0494,0.213,126351.54106850586,797.313671604426,1640.1992811501561,100.0,100.0,166.26657764291272,103.5800015200325,103.63945816336329
2027-09-03,114.3706,163.3886,0.2123,135769.17643522393,825.433649255248,1588.5663829478713,100.0,100.0,163.5983461169752,102.78781783322182,107.4654071259631
2027-09-10,114.6758,163.8246,0.2117,141506.5046669421,814.6234323363713,1656.6799005840326,100.0,100.0,157.73170477279706,102.22402467960399,107.35500757147796
2027-09-17,114.4338,163.4789,0.2111,143688.77920258726,813.1929659134179,1679.342973706465,100.0,100.0,159.7108875226329,102.40047594593106,103.83908929218491
2027-09-24,114.2278,163.1846,0.2105,149282.25414083517,828.7059952230172,1712.4681281048647,100.0,100.0,147.82691974157902,103.13903818357474,114.17688571952161
2027-10-01,114.8945,164.1371,0.21,158321.40328640962,829.7881572254188,1690.8501462136808,100.0,100.0,144.979266258228,103.73151016058259,108.67365697987913
2027-10-08,115.505,165.0092,0.2095,158559.52801900194,826.7998450518915,1681.9136913317436,100.0,100.0,156.14993899101498,103.38312751031093,108.11775248265359
2027-10-15,115.0705,164.3886,0.209,162894.49963596914,826.6952287069364,1588.4527380749553,100.0,100.0,152.03755609861844,103.79992283826539,101.07035355168358
2027-10-22,115.9311,165.6179,0.2086,161003.43951054974,809.8457224809391,1620.7762336845326,100.0,100.0,151.51564387491985,104.13707920950465,104.42578383226913
2027-10-29,117.3426,167.6344,0.2082,163366.19334650913,823.0094871453198,1657.3974348409702,100.0,100.0,148.17227706171315,105.94194417765817,110.44584438891013
2027-11-05,119.6361,170.9108,0.2078,153938.68623824263,814.1070696598407,1654.6136946890733,100.0,100.0,155.11729182926354,105.48566592554181,111.72082259443508
2027-11-12,118.8353,169.7669,0.2074,161925.68837389644,822.3529540203228,1690.0569609565598,100.0,100.0,155.64461713115628,105.30906997565926,116.74018370802908
2027-11-19,118.2916,168.9901,0.207,165192.5552642219,819.1169345494275,1747.4719996111853,100.0,100.0,152.49961611858453,104.90460746241365,112.62249124738445
2027-11-26,117.8756,168.3958,0.2066,158251.29530153723,806.7701826318572,1835.8938974709026,100.0,100.0,158.10429049581847,103.38336695640574,106.5333728738796
2027-12-03,114.3041,163.2936,0.2063,152793.70483273975,810.9879092201272,1800.2448520266094,100.0,100.0,155.28660468264508,102.94627010921532,112.23445661241577
2027-12-10,113.8143,162.5939,0.206,163481.61464783808,789.6666639505629,1729.438326039975,100.0,100.0,162.89666034938944,102.81754096618583,112.85273226572095
2027-12-17,114.629,163.7577,0.2057,162214.8093219223,791.1926704011221,1746.2886377057848,100.0,100.0,163.21264494293442,103.38784736495722,114.78251075251178
2027-12-24,113.9961,162.8535,0.2054,157824.02282900113,811.7093639436395,1740.2445702793698,100.0,100.0,167.03150365383448,102.6678047126426,116.31599405435186
2027-12-31,115.0866,164.4116,0.2051,151793.86752096174,805.9177894575814,1712.0320947653643,100.0,100.0,166.45731118619113,102.42568136616465,116.10760112979139
2028-01-07,114.6945,163.8514,0.2049,160899.02031653124,819.8694586791758,1808.8362724951094,100.0,100.0,155.1715944610731,102.25967966808443,111.1848844770936
2028-01-14,115.7851,165.4094,0.2046,164530.52394325088,823.335817982777,1844.403870082582,100.0,100.0,157.2473914636629,101.84073602793276,108.75927723219262
2028-01-21,113.8393,162.6297,0.2044,171620.06495316603,821.844913901274,1785.2410677206192,100.0,100.0,167.08272632759645,102.1600237302512,108.66983117346444
2028-01-28,114.4948,163.566,0.2042,181087.1454052451,835.2982517119898,1759.5304417921982,100.0,100.0,160.102425108421,102.98360164402196,107.6506466615694
2028-02-04,115.5416,165.0615,0.204,180409.1036246235,841.1980202454557,1764.1770700596692,100.0,100.0,153.62167936318718,103.64413708778305,93.79392373457623
2028-02-11,114.5834,163.6926,0.2038,181192.92661751824,822.8870918533012,1745.0829230638685,100.0,100.0,155.70061207071234,104.06272341259209,90.30468422437687
2028-02-18,115.1197,164.4588,0.2036,186595.19102102492,826.067475864605,1754.3043224680955,100.0,100.0,167.67746539363316,103.77844810467347,86.30776671587411
2028-02-25,114.3562,163.368,0.2034,196086.72945408733,837.2423824038013,1721.2426610611844,100.0,100.0,167.82578306644754,103.6948953749241,87.39710923064365
2028-03-03,115.6558,165.2246,0.2032,217101.77049719685,849.4950187784534,1807.7090984477145,100.0,100.0,158.62876663235824,103.71411200745344,90.26506849610176
2028-03-10,116.1133,165.8783,0.2031,197457.49417436958,843.7799202436678,1924.0738766746208,100.0,100.0,158.10345346761673,103.49760092945496,98.19278127371103
2028-03-17,114.7822,163.9767,0.2029,205915.04290500833,840.9611020140878,1872.191965841927,100.0,100.0,152.00117492209523,104.06556646106843,107.60950477521197
2028-03-24,115.4597,164.9445,0.2028,212822.01385016117,869.9970128863296,1839.2784535126277,100.0,100.0,156.53739574135787,104.32751328341575,112.12801064779012
2028-03-31,116.0804,165.8312,0.2026,217499.27980083987,906.6110586664488,1837.068311809027,100.0,100.0,158.67374005889545,105.51872253254018,107.85033759828846
2028-04-07,114.7244,163.894,0.2025,203947.7416250858,917.116492251116,1895.2438935332461,100.0,100.0,157.62213981796225,106.0609512232829,103.10219901176252
2028-04-14,114.906,164.1534,0.2024,196787.2162303344,926.5713876904914,1835.2450386483158,100.0,100.0,160.0860097922372,105.65886422722627,102.0059631909868
2028-04-21,114.8545,164.0798,0.2023,213785.39189229577,932.1771003655672,1809.9890151619607,100.0,100.0,170.35271497232094,105.83691949686444,94.75719637684212
2028-04-28,115.6181,165.1707,0.2022,222658.6720658013,920.9765661498601,1816.8230911578605,100.0,100.0,172.46344667554467,105.42709874838911,89.58537903630568
2028-05-05,115.2369,164.6262,0.202,219082.95615211848,928.5072675655549,1789.4605692325429,100.0,100.0,152.18280620526497,105.59534293234147,86.22589987229857
2028-05-12,114.0429,162.9204,0.2019,237834.17893172827,934.1388259035241,1796.55963889636,100.0,100.0,155.0706742572129,104.69755389961121,81.38038118816077
2028-05-19,114.8819,164.1191,0.2018,260605.28786096605,939.7597666069086,1871.5239367404354,100.0,100.0,155.0565589418631,104.85264113301788,88.89453034161379
2028-05-26,116.2716,166.1043,0.2018,269548.1955156784,962.2154161889779,1931.2965581155704,100.0,100.0,162.59051579650858,104.77017746694081,89.81304022364556
2028-06-02,118.6043,169.4369,0.2017,256926.68552718908,967.8271395525459,1935.2293667718357,100.0,100.0,169.74408209830423,104.62743136270284,94.11182607953162
2028-06-09,118.8137,169.736,0.2016,265989.4218751417,975.2400323487964,1936.51063692649,100.0,100.0,165.5446829338673,104.76247526315952,93.91283586958684
2028-06-16,119.5701,170.8165,0.2015,254685.8487215797,952.8759860496692,1953.4605224306608,100.0,100.0,159.55327969310818,103.91839391616551,92.1606321715457
2028-06-23,117.788,168.2707,0.2014,251156.20962610192,959.2339818328614,2054.513287465378,100.0,100.0,164.112880980555,103.25401868994159,84.27903066764837
2028-06-30,113.3674,161.9554,0.2014,264214.8669187744,988.8066666939371,1999.0345749318442,100.0,100.0,168.17341733725075,103.91060872382542,85.04208005206517
2028-07-07,115.1184,164.4569,0.2013,262666.9641621634,977.1731455624249,1928.3140548685178,100.0,100.0,177.35369798429264,104.07930030719716,82.24738711573748
2028-07-14,113.8116,162.5901,0.2012,270879.34955992724,968.2639336277416,1998.8129997346903,100.0,100.0,177.70289876138983,103.2400833211447,85.31986396679433
2028-07-21,114.568,163.6706,0.2012,272556.48069093964,968.695892069667,1914.8163013044716,100.0,100.0,164.7673780356255,103.38854820005128,85.45098550017624
2028-07-28,114.81,164.0163,0.2011,265414.9090139979,968.5393303072841,1947.2984809829034,100.0,100.0,159.0344477979095,103.30974486686931,88.19259063678788
2028-08-04,114.9878,164.2703,0.201,283926.7694353705,969.8308918835226,1902.324075945862,100.0,100.0,171.41555247880459,104.07617966446682,87.97888054263376
2028-08-11,114.2359,163.1962,0.201,319559.71531467256,982.8612472380368,2041.66784962532,100.0,100.0,172.71483003974538,103.62768675479676,94.94521291315858
2028-08-18,115.8297,165.4731,0.2009,338659.57674045203,1003.9354574081627,2152.6937954072096,100.0,100.0,161.85676038096156,103.35397893502669,98.14498598596143
2028-08-25,115.6597,165.2302,0.2009,348735.5203929792,1006.5170673250349,2039.846710686392,100.0,100.0,162.57016431961478,104.07621670490607,96.60076018011392
